"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 09, 2021","96.232","95.965","96.325","95.945","20.25K","0.38%"
"Dec 08, 2021","95.865","96.260","96.360","95.815","22.87K","-0.50%"
"Dec 07, 2021","96.345","96.260","96.565","96.150","12.52K","0.04%"
"Dec 06, 2021","96.305","96.150","96.405","96.095","13.94K","0.24%"
"Dec 03, 2021","96.074","96.100","96.400","95.900","1.88K","-0.04%"
"Dec 02, 2021","96.108","96.000","96.115","95.775","0.96K","0.15%"
"Dec 01, 2021","95.964","95.910","96.045","95.610","0.99K","0.03%"
"Nov 30, 2021","95.937","96.165","96.565","95.500","0.93K","-0.34%"
"Nov 29, 2021","96.268","96.150","96.370","96.080","0.86K","0.24%"
"Nov 26, 2021","96.034","96.650","96.685","95.945","1.13K","-0.79%"
"Nov 25, 2021","96.802","96.710","96.720","96.600","0.20K","0.00%"
"Nov 24, 2021","96.802","96.510","96.845","96.370","0.29K","0.39%"
"Nov 23, 2021","96.424","96.375","96.530","96.260","0.35K","-0.05%"
"Nov 22, 2021","96.474","96.000","96.480","95.990","1.00K","0.54%"
"Nov 19, 2021","95.958","95.530","96.145","95.525","0.20K","0.50%"
"Nov 18, 2021","95.477","95.710","95.765","95.460","0.23K","-0.30%"
"Nov 17, 2021","95.764","95.800","96.170","95.695","0.38K","-0.09%"
"Nov 16, 2021","95.851","95.390","95.900","95.360","0.15K","0.54%"
"Nov 15, 2021","95.340","95.060","95.475","94.915","0.12K","0.29%"
"Nov 12, 2021","95.063","95.185","95.200","94.945","0.14K","-0.05%"
"Nov 11, 2021","95.115","94.865","95.140","94.765","0.31K","0.36%"
"Nov 10, 2021","94.773","93.945","94.835","93.935","0.36K","0.93%"
"Nov 09, 2021","93.896","94.000","94.100","93.810","0.35K","-0.09%"
"Nov 08, 2021","93.982","94.295","94.373","93.983","-","-0.29%"
"Nov 05, 2021","94.252","94.285","94.560","94.115","0.21K","-0.03%"
"Nov 04, 2021","94.281","93.755","94.400","93.755","0.12K","0.51%"
"Nov 03, 2021","93.803","94.060","94.155","93.765","0.10K","-0.24%"
"Nov 02, 2021","94.024","93.870","94.060","93.780","0.06K","0.21%"
"Nov 01, 2021","93.824","94.060","94.195","93.815","0.28K","-0.25%"
"Oct 29, 2021","94.061","93.280","94.225","93.265","0.56K","0.85%"
"Oct 28, 2021","93.266","93.805","93.890","93.200","0.23K","-0.51%"
"Oct 27, 2021","93.743","93.830","93.915","93.650","0.16K","-0.14%"
"Oct 26, 2021","93.876","93.810","93.950","93.640","0.15K","0.13%"
"Oct 25, 2021","93.754","93.610","93.895","93.415","0.09K","0.19%"
"Oct 22, 2021","93.575","93.690","93.705","93.480","0.04K","-0.14%"
"Oct 21, 2021","93.708","93.570","93.720","93.440","0.05K","0.24%"
"Oct 20, 2021","93.485","93.735","93.800","93.495","0.07K","-0.21%"
"Oct 19, 2021","93.678","93.830","93.840","93.445","0.24K","-0.23%"
"Oct 18, 2021","93.890","93.895","94.125","93.855","0.05K","0.01%"
"Oct 15, 2021","93.883","93.865","94.015","93.865","0.03K","-0.03%"
"Oct 14, 2021","93.911","93.970","94.010","93.700","0.11K","-0.12%"
"Oct 13, 2021","94.025","94.415","94.415","93.960","0.08K","-0.46%"
"Oct 12, 2021","94.464","94.360","94.500","94.200","0.14K","0.20%"
"Oct 11, 2021","94.271","94.030","94.335","94.030","0.03K","0.27%"
"Oct 08, 2021","94.014","94.200","94.260","93.905","0.29K","-0.16%"
"Oct 07, 2021","94.161","94.185","94.210","94.050","0.08K","-0.06%"
"Oct 06, 2021","94.222","93.950","94.400","93.950","0.17K","0.33%"
"Oct 05, 2021","93.912","93.850","93.985","93.825","0.04K","0.20%"
"Oct 04, 2021","93.725","93.940","94.055","93.620","0.06K","-0.28%"
"Oct 01, 2021","93.987","94.260","94.265","93.950","0.07K","-0.20%"
"Sep 30, 2021","94.180","94.265","94.435","94.130","0.32K","-0.12%"
"Sep 29, 2021","94.293","93.720","94.345","93.620","0.44K","0.62%"
"Sep 28, 2021","93.710","93.350","93.735","93.350","0.61K","0.42%"
"Sep 27, 2021","93.321","93.175","93.400","93.135","0.03K","0.05%"
"Sep 24, 2021","93.275","93.090","93.340","93.090","0.02K","0.33%"
"Sep 23, 2021","92.970","93.420","93.450","92.935","0.09K","-0.45%"
"Sep 22, 2021","93.390","93.145","93.445","93.000","0.07K","0.26%"
"Sep 21, 2021","93.145","93.175","93.175","93.000","0.03K","-0.06%"
"Sep 20, 2021","93.201","93.270","93.350","93.160","0.02K","0.09%"
"Sep 17, 2021","93.121","92.785","93.140","92.730","0.02K","0.28%"
"Sep 16, 2021","92.859","92.575","92.890","92.575","0.09K","0.42%"
"Sep 15, 2021","92.474","92.585","92.590","92.390","0.02K","-0.08%"
"Sep 14, 2021","92.549","92.560","92.590","92.240","0.08K","-0.11%"
"Sep 13, 2021","92.650","92.600","92.880","92.550","19.90K","0.08%"
"Sep 10, 2021","92.574","92.515","92.650","92.315","21.09K","0.11%"
"Sep 09, 2021","92.474","92.685","92.765","92.365","31.99K","-0.18%"
"Sep 08, 2021","92.644","92.550","92.850","92.470","14.37K","0.15%"
"Sep 07, 2021","92.509","92.165","92.575","92.100","17.59K","0.53%"
"Sep 06, 2021","92.019","92.100","92.305","92.100","2.02K","0.00%"
"Sep 03, 2021","92.019","92.225","92.255","91.935","5.95K","-0.23%"
"Sep 02, 2021","92.233","92.510","92.540","92.200","1.40K","-0.24%"
"Sep 01, 2021","92.454","92.665","92.790","92.380","1.13K","-0.20%"
"Aug 31, 2021","92.635","92.700","92.750","92.410","1.30K","-0.02%"
"Aug 30, 2021","92.657","92.710","92.785","92.605","0.49K","-0.04%"
"Aug 27, 2021","92.695","93.080","93.180","92.630","1.83K","-0.40%"
"Aug 26, 2021","93.068","92.820","93.075","92.805","0.49K","0.27%"
"Aug 25, 2021","92.820","92.900","93.110","92.810","0.47K","-0.07%"
"Aug 24, 2021","92.886","93.000","93.070","92.800","0.56K","-0.07%"
"Aug 23, 2021","92.951","93.450","93.505","92.950","0.76K","-0.58%"
"Aug 20, 2021","93.493","93.585","93.710","93.440","0.33K","-0.08%"
"Aug 19, 2021","93.568","93.220","93.575","93.220","0.61K","0.48%"
"Aug 18, 2021","93.124","93.130","93.250","92.960","0.39K","0.00%"
"Aug 17, 2021","93.120","92.610","93.140","92.610","0.22K","0.56%"
"Aug 16, 2021","92.599","92.490","92.635","92.460","0.19K","0.11%"
"Aug 13, 2021","92.501","92.970","92.980","92.450","0.50K","-0.55%"
"Aug 12, 2021","93.013","92.890","93.010","92.830","0.16K","0.12%"
"Aug 11, 2021","92.898","93.065","93.175","92.800","0.32K","-0.14%"
"Aug 10, 2021","93.025","92.960","93.105","92.920","0.45K","0.12%"
"Aug 09, 2021","92.915","92.805","92.975","92.700","0.17K","0.15%"
"Aug 06, 2021","92.780","92.270","92.825","92.255","0.20K","0.59%"
"Aug 05, 2021","92.239","92.280","92.315","92.115","0.17K","-0.02%"
"Aug 04, 2021","92.259","92.075","92.295","91.800","0.29K","0.21%"
"Aug 03, 2021","92.063","92.045","92.125","91.900","0.14K","0.02%"
"Aug 02, 2021","92.040","92.100","92.145","91.900","0.33K","-0.14%"
"Jul 30, 2021","92.168","91.880","92.170","91.775","0.16K","0.35%"
"Jul 29, 2021","91.851","92.240","92.270","91.840","0.71K","-0.48%"
"Jul 28, 2021","92.292","92.460","92.700","92.220","0.31K","-0.13%"
"Jul 27, 2021","92.411","92.545","92.825","92.305","0.28K","-0.24%"
"Jul 26, 2021","92.631","92.880","92.915","92.530","0.47K","-0.30%"
"Jul 23, 2021","92.908","92.800","93.000","92.760","0.26K","0.11%"
"Jul 22, 2021","92.810","92.785","92.885","92.495","0.53K","0.07%"
"Jul 21, 2021","92.745","92.970","93.160","92.710","0.43K","-0.23%"
"Jul 20, 2021","92.959","92.830","93.160","92.810","0.40K","0.09%"
"Jul 19, 2021","92.880","92.690","93.010","92.615","0.46K","0.23%"
"Jul 16, 2021","92.667","92.545","92.740","92.525","0.10K","0.07%"
"Jul 15, 2021","92.606","92.385","92.650","92.285","0.12K","0.24%"
"Jul 14, 2021","92.385","92.765","92.775","92.335","0.15K","-0.38%"
"Jul 13, 2021","92.734","92.195","92.790","92.195","0.11K","0.54%"
"Jul 12, 2021","92.236","92.120","92.370","92.075","0.06K","0.14%"
"Jul 09, 2021","92.103","92.370","92.465","92.080","0.10K","-0.32%"
"Jul 08, 2021","92.395","92.700","92.760","92.245","0.17K","-0.25%"
"Jul 07, 2021","92.625","92.515","92.820","92.470","0.12K","0.12%"
"Jul 06, 2021","92.518","92.230","92.640","91.985","0.18K","0.14%"
"Jul 05, 2021","92.393","92.235","92.320","92.135","0.10K","0.00%"
"Jul 02, 2021","92.393","92.530","92.695","92.170","0.20K","-0.21%"
"Jul 01, 2021","92.583","92.330","92.585","92.250","0.13K","0.18%"
"Jun 30, 2021","92.421","92.000","92.415","91.990","0.05K","0.43%"
"Jun 29, 2021","92.021","91.855","92.165","91.855","0.11K","0.18%"
"Jun 28, 2021","91.856","91.735","91.975","91.675","0.14K","0.03%"
"Jun 25, 2021","91.829","91.735","91.780","91.500","0.05K","0.05%"
"Jun 24, 2021","91.780","91.765","91.825","91.650","0.04K","0.01%"
"Jun 23, 2021","91.770","91.720","91.835","91.500","0.16K","0.04%"
"Jun 22, 2021","91.731","91.925","92.095","91.650","0.08K","-0.14%"
"Jun 21, 2021","91.861","92.225","92.315","91.830","0.17K","-0.36%"
"Jun 18, 2021","92.189","91.880","92.345","91.785","0.16K","0.37%"
"Jun 17, 2021","91.848","91.380","91.950","91.280","0.24K","0.73%"
"Jun 16, 2021","91.182","90.480","91.280","90.420","0.24K","0.77%"
"Jun 15, 2021","90.487","90.465","90.665","90.320","0.12K","-0.00%"
"Jun 14, 2021","90.488","90.490","90.570","90.370","10.27K","-0.04%"
"Jun 11, 2021","90.527","90.040","90.580","89.915","24.18K","0.55%"
"Jun 10, 2021","90.031","90.100","90.275","89.935","31.17K","-0.07%"
"Jun 09, 2021","90.093","90.095","90.135","89.795","13.78K","0.07%"
"Jun 08, 2021","90.031","89.945","90.135","89.920","10.65K","0.13%"
"Jun 07, 2021","89.914","90.170","90.305","89.880","17.38K","-0.25%"
"Jun 04, 2021","90.140","90.510","90.625","90.030","1.98K","-0.40%"
"Jun 03, 2021","90.505","89.920","90.555","89.890","1.83K","0.67%"
"Jun 02, 2021","89.906","89.885","90.240","89.855","1.32K","0.10%"
"Jun 01, 2021","89.815","89.800","89.920","89.650","0.96K","-0.20%"
"May 31, 2021","89.998","90.010","90.115","89.800","0.42K","0.00%"
"May 28, 2021","89.998","90.030","90.430","89.975","0.71K","0.04%"
"May 27, 2021","89.959","90.100","90.175","89.900","0.53K","-0.08%"
"May 26, 2021","90.030","89.660","90.100","89.575","0.32K","0.44%"
"May 25, 2021","89.633","89.800","89.835","89.545","0.64K","-0.24%"
"May 24, 2021","89.853","89.975","90.065","89.785","0.18K","-0.18%"
"May 21, 2021","90.013","89.750","90.155","89.645","0.31K","0.23%"
"May 20, 2021","89.805","90.230","90.235","89.760","0.25K","-0.44%"
"May 19, 2021","90.201","89.795","90.280","89.690","0.48K","0.50%"
"May 18, 2021","89.749","90.180","90.185","89.695","0.62K","-0.45%"
"May 17, 2021","90.152","90.350","90.400","90.130","0.35K","-0.20%"
"May 14, 2021","90.337","90.805","90.805","90.280","0.41K","-0.46%"
"May 13, 2021","90.750","90.725","90.910","90.570","1.07K","0.09%"
"May 12, 2021","90.671","90.260","90.820","90.135","1.05K","0.62%"
"May 11, 2021","90.109","90.260","90.300","89.930","0.38K","-0.07%"
"May 10, 2021","90.170","90.155","90.300","90.005","0.35K","-0.03%"
"May 07, 2021","90.201","90.820","90.925","90.165","0.38K","-0.78%"
"May 06, 2021","90.911","91.235","91.325","90.850","0.18K","-0.39%"
"May 05, 2021","91.263","91.245","91.410","91.145","0.09K","0.02%"
"May 04, 2021","91.247","90.995","91.325","90.990","0.18K","0.38%"
"May 03, 2021","90.905","91.245","91.325","90.835","0.24K","-0.37%"
"Apr 30, 2021","91.244","90.580","91.275","90.565","0.24K","0.74%"
"Apr 29, 2021","90.573","90.510","90.700","90.400","0.13K","0.00%"
"Apr 28, 2021","90.573","90.960","91.070","90.530","0.09K","-0.33%"
"Apr 27, 2021","90.872","90.845","91.000","90.770","0.06K","0.12%"
"Apr 26, 2021","90.760","90.800","90.895","90.650","0.22K","-0.08%"
"Apr 23, 2021","90.829","91.195","91.200","90.785","0.12K","-0.52%"
"Apr 22, 2021","91.306","91.060","91.350","90.970","0.22K","0.21%"
"Apr 21, 2021","91.118","91.200","91.395","91.055","0.12K","-0.10%"
"Apr 20, 2021","91.212","91.020","91.200","90.850","0.37K","0.19%"
"Apr 19, 2021","91.040","91.570","91.700","91.020","0.39K","-0.53%"
"Apr 16, 2021","91.529","91.715","91.770","91.475","0.11K","-0.08%"
"Apr 15, 2021","91.603","91.615","91.725","91.485","0.15K","-0.07%"
"Apr 14, 2021","91.664","91.760","91.780","91.580","0.09K","-0.19%"
"Apr 13, 2021","91.834","92.155","92.360","91.780","0.21K","-0.32%"
"Apr 12, 2021","92.129","92.215","92.320","92.000","0.11K","-0.02%"
"Apr 09, 2021","92.150","92.065","92.385","92.055","0.09K","0.10%"
"Apr 08, 2021","92.054","92.415","92.455","92.000","0.10K","-0.44%"
"Apr 07, 2021","92.457","92.335","92.385","92.165","0.08K","0.13%"
"Apr 06, 2021","92.333","92.530","92.750","92.290","0.11K","-0.27%"
"Apr 05, 2021","92.585","92.960","93.090","92.550","0.23K","-0.48%"
"Apr 02, 2021","93.036","92.880","93.055","92.845","0.04K","0.11%"
"Apr 01, 2021","92.932","93.190","93.325","92.880","0.14K","-0.31%"
"Mar 31, 2021","93.221","93.275","93.430","93.000","0.16K","-0.09%"
"Mar 30, 2021","93.301","92.885","93.335","92.885","0.10K","0.39%"
"Mar 29, 2021","92.936","92.770","92.935","92.730","0.07K","0.20%"
"Mar 26, 2021","92.755","92.835","92.835","92.650","0.10K","-0.05%"
"Mar 25, 2021","92.806","92.605","92.890","92.515","0.11K","0.32%"
"Mar 24, 2021","92.510","92.400","92.600","92.330","0.11K","0.20%"
"Mar 23, 2021","92.328","91.800","92.335","91.800","0.14K","0.66%"
"Mar 22, 2021","91.721","92.065","92.125","91.690","0.18K","-0.20%"
"Mar 19, 2021","91.905","91.905","92.120","91.690","0.15K","0.07%"
"Mar 18, 2021","91.845","91.330","91.900","91.290","0.19K","0.47%"
"Mar 17, 2021","91.413","91.910","91.965","91.350","0.17K","-0.49%"
"Mar 16, 2021","91.860","91.820","92.005","91.675","0.10K","0.03%"
"Mar 15, 2021","91.832","91.655","91.970","91.540","28.21K","0.17%"
"Mar 12, 2021","91.677","91.420","91.960","91.380","29.37K","0.29%"
"Mar 11, 2021","91.415","91.850","91.895","91.340","42.13K","-0.45%"
"Mar 10, 2021","91.828","92.010","92.260","91.775","17.66K","-0.14%"
"Mar 09, 2021","91.960","92.430","92.530","91.915","10.35K","-0.42%"
"Mar 08, 2021","92.344","91.900","92.455","91.850","7.41K","0.39%"
"Mar 05, 2021","91.989","91.690","92.210","91.630","5.90K","0.40%"
"Mar 04, 2021","91.624","91.015","91.675","90.980","1.55K","0.77%"
"Mar 03, 2021","90.927","90.800","91.060","90.620","1.44K","0.16%"
"Mar 02, 2021","90.780","91.075","91.390","90.725","1.76K","-0.26%"
"Mar 01, 2021","91.018","90.925","91.125","90.700","2.07K","0.17%"
"Feb 26, 2021","90.862","90.320","90.955","90.130","1.15K","0.82%"
"Feb 25, 2021","90.120","90.085","90.275","89.655","2.52K","-0.03%"
"Feb 24, 2021","90.145","90.055","90.415","89.945","0.58K","0.00%"
"Feb 23, 2021","90.142","89.985","90.215","89.905","0.35K","0.18%"
"Feb 22, 2021","89.979","90.330","90.550","89.965","0.46K","-0.40%"
"Feb 19, 2021","90.343","90.530","90.630","90.170","0.49K","-0.25%"
"Feb 18, 2021","90.570","90.850","90.965","90.510","0.34K","-0.38%"
"Feb 17, 2021","90.919","90.700","91.020","90.600","0.28K","0.49%"
"Feb 16, 2021","90.473","90.275","90.600","90.080","0.30K","0.04%"
"Feb 15, 2021","90.435","90.300","90.370","90.240","0.05K","0.00%"
"Feb 12, 2021","90.435","90.415","90.680","90.340","0.15K","0.06%"
"Feb 11, 2021","90.378","90.415","90.425","90.215","0.11K","0.06%"
"Feb 10, 2021","90.328","90.450","90.490","90.210","0.21K","-0.08%"
"Feb 09, 2021","90.399","90.875","90.875","90.385","0.26K","-0.54%"
"Feb 08, 2021","90.894","90.930","91.185","90.845","0.55K","-0.12%"
"Feb 05, 2021","91.007","91.485","91.570","90.950","0.36K","-0.53%"
"Feb 04, 2021","91.495","91.075","91.550","91.070","0.21K","0.41%"
"Feb 03, 2021","91.123","91.000","91.250","90.955","0.17K","-0.04%"
"Feb 02, 2021","91.155","90.965","91.260","90.795","0.23K","0.24%"
"Feb 01, 2021","90.940","90.575","91.020","90.465","0.17K","0.44%"
"Jan 29, 2021","90.540","90.610","90.725","90.320","0.21K","0.15%"
"Jan 28, 2021","90.402","90.735","90.795","90.370","0.19K","-0.22%"
"Jan 27, 2021","90.605","90.140","90.830","90.100","0.18K","0.54%"
"Jan 26, 2021","90.118","90.305","90.525","90.070","0.10K","-0.25%"
"Jan 25, 2021","90.343","90.215","90.475","90.040","0.11K","0.18%"
"Jan 22, 2021","90.182","90.065","90.270","90.045","0.23K","0.09%"
"Jan 21, 2021","90.097","90.275","90.315","90.015","0.17K","-0.38%"
"Jan 20, 2021","90.439","90.388","90.690","90.248","-","-0.01%"
"Jan 19, 2021","90.446","90.680","90.725","90.385","0.26K","-0.31%"
"Jan 18, 2021","90.727","90.675","90.910","90.675","0.09K","0.00%"
"Jan 15, 2021","90.727","90.200","90.750","90.200","0.21K","0.60%"
"Jan 14, 2021","90.189","90.225","90.520","90.065","0.14K","-0.14%"
"Jan 13, 2021","90.314","89.980","90.400","89.880","0.14K","0.30%"
"Jan 12, 2021","90.044","90.445","90.550","89.990","0.15K","-0.42%"
"Jan 11, 2021","90.422","90.205","90.670","90.170","0.18K","0.42%"
"Jan 08, 2021","90.048","89.855","90.145","89.620","0.29K","0.31%"
"Jan 07, 2021","89.771","89.345","89.900","89.345","0.13K","0.32%"
"Jan 06, 2021","89.482","89.360","89.750","89.155","0.12K","0.10%"
"Jan 05, 2021","89.389","89.790","89.790","89.375","0.09K","-0.48%"
"Jan 04, 2021","89.819","89.735","89.890","89.380","0.13K","-0.04%"
"Dec 31, 2020","89.859","89.500","89.930","89.500","0.09K","0.27%"
"Dec 30, 2020","89.614","89.868","89.900","89.515","-","-0.30%"
"Dec 29, 2020","89.883","90.100","90.100","89.830","0.04K","-0.40%"
"Dec 28, 2020","90.240","90.100","90.260","89.890","0.07K","0.03%"
"Dec 24, 2020","90.215","90.115","90.225","90.075","0.02K","-0.10%"
"Dec 23, 2020","90.306","90.400","90.460","90.070","0.03K","-0.23%"
"Dec 22, 2020","90.511","90.055","90.550","90.055","0.04K","0.66%"
"Dec 21, 2020","89.914","90.000","90.910","89.970","0.09K","-0.01%"
"Dec 18, 2020","89.920","89.805","89.900","89.770","0.01K","0.24%"
"Dec 17, 2020","89.706","90.050","90.050","89.620","0.23K","-0.69%"
"Dec 16, 2020","90.327","90.330","90.560","90.030","0.05K","-0.05%"
"Dec 15, 2020","90.369","90.550","90.685","90.325","0.02K","-0.32%"
"Dec 14, 2020","90.655","90.730","90.845","90.345","23.43K","-0.30%"
"Dec 11, 2020","90.924","90.670","90.975","90.545","21.50K","0.19%"
"Dec 10, 2020","90.751","91.000","91.080","90.575","27.05K","-0.29%"
"Dec 09, 2020","91.011","90.830","91.120","90.595","14.05K","0.14%"
"Dec 08, 2020","90.880","90.825","90.925","90.660","10.38K","0.20%"
"Dec 07, 2020","90.702","90.675","91.150","90.515","8.92K","0.10%"
"Dec 04, 2020","90.609","90.585","90.780","90.380","7.98K","-0.04%"
"Dec 03, 2020","90.645","91.030","91.030","90.435","1.98K","-0.45%"
"Dec 02, 2020","91.052","91.160","91.430","90.915","1.00K","-0.19%"
"Dec 01, 2020","91.227","91.825","91.835","91.085","1.00K","-0.62%"
"Nov 30, 2020","91.792","91.695","91.955","91.425","0.90K","0.06%"
"Nov 27, 2020","91.741","91.930","91.980","91.690","0.21K","-0.18%"
"Nov 26, 2020","91.906","91.905","92.100","91.785","0.22K","0.00%"
"Nov 25, 2020","91.906","92.118","92.252","91.910","-","-0.28%"
"Nov 24, 2020","92.165","92.445","92.500","92.065","0.42K","-0.29%"
"Nov 23, 2020","92.434","92.325","92.730","91.955","0.35K","0.11%"
"Nov 20, 2020","92.335","92.250","92.350","92.150","0.16K","0.11%"
"Nov 19, 2020","92.234","92.445","92.620","92.190","0.19K","-0.03%"
"Nov 18, 2020","92.261","92.405","92.450","92.150","0.13K","-0.09%"
"Nov 17, 2020","92.348","92.445","92.485","92.200","0.15K","-0.25%"
"Nov 16, 2020","92.580","92.620","92.785","92.400","0.14K","-0.14%"
"Nov 13, 2020","92.708","92.895","92.960","92.670","0.11K","-0.22%"
"Nov 12, 2020","92.915","92.970","93.045","92.730","0.21K","-0.08%"
"Nov 11, 2020","92.994","92.665","93.165","92.600","0.17K","0.31%"
"Nov 10, 2020","92.706","92.715","92.935","92.585","0.16K","0.02%"
"Nov 09, 2020","92.685","92.155","92.925","92.120","0.40K","0.53%"
"Nov 06, 2020","92.195","92.750","92.750","92.130","0.23K","-0.31%"
"Nov 05, 2020","92.486","93.360","93.365","92.485","0.28K","-0.96%"
"Nov 04, 2020","93.381","93.555","94.250","93.230","0.15K","-0.16%"
"Nov 03, 2020","93.530","93.980","93.980","93.305","0.07K","-0.61%"
"Nov 02, 2020","94.105","94.105","94.165","93.965","0.15K","0.10%"
"Oct 30, 2020","94.007","93.910","94.010","93.755","0.08K","0.07%"
"Oct 29, 2020","93.942","93.400","94.075","93.325","0.13K","0.60%"
"Oct 28, 2020","93.379","93.125","93.615","93.125","0.16K","0.52%"
"Oct 27, 2020","92.897","92.915","93.000","92.790","0.10K","-0.12%"
"Oct 26, 2020","93.009","92.715","93.050","92.715","0.04K","0.30%"
"Oct 23, 2020","92.730","93.065","93.065","92.635","0.06K","-0.21%"
"Oct 22, 2020","92.929","92.675","92.930","92.610","0.08K","0.39%"
"Oct 21, 2020","92.564","92.920","92.920","92.460","0.12K","-0.49%"
"Oct 20, 2020","93.016","93.400","93.460","92.975","0.10K","-0.40%"
"Oct 19, 2020","93.394","93.690","93.690","93.185","0.12K","-0.27%"
"Oct 16, 2020","93.644","93.770","93.810","93.505","0.10K","-0.20%"
"Oct 15, 2020","93.829","93.395","93.850","93.385","0.07K","0.52%"
"Oct 14, 2020","93.346","93.525","93.525","93.245","0.14K","-0.17%"
"Oct 13, 2020","93.501","93.045","93.580","93.045","0.15K","0.47%"
"Oct 12, 2020","93.066","93.115","93.205","93.010","0.06K","0.03%"
"Oct 09, 2020","93.040","93.400","93.405","92.975","0.08K","-0.62%"
"Oct 08, 2020","93.623","93.660","93.775","93.535","0.16K","-0.03%"
"Oct 07, 2020","93.653","93.850","93.940","93.600","0.08K","-0.07%"
"Oct 06, 2020","93.719","93.400","93.870","93.400","0.15K","0.20%"
"Oct 05, 2020","93.530","93.845","93.845","93.395","0.13K","-0.37%"
"Oct 02, 2020","93.874","93.755","94.030","93.705","0.10K","0.16%"
"Oct 01, 2020","93.725","93.890","93.925","93.580","0.12K","-0.18%"
"Sep 30, 2020","93.897","93.880","94.190","93.715","0.09K","0.00%"
"Sep 29, 2020","93.895","94.235","94.280","93.865","0.13K","-0.40%"
"Sep 28, 2020","94.269","94.550","94.560","94.145","0.12K","-0.40%"
"Sep 25, 2020","94.647","94.370","94.690","94.215","0.08K","0.31%"
"Sep 24, 2020","94.358","94.280","94.580","94.215","0.13K","-0.04%"
"Sep 23, 2020","94.398","94.040","94.425","93.950","0.18K","0.45%"
"Sep 22, 2020","93.978","93.560","94.075","93.460","0.13K","0.36%"
"Sep 21, 2020","93.639","92.995","93.750","92.995","0.04K","0.79%"
"Sep 18, 2020","92.907","92.800","92.945","92.770","0.02K","-0.01%"
"Sep 17, 2020","92.919","93.370","93.370","92.865","0.02K","-0.27%"
"Sep 16, 2020","93.171","93.070","93.085","92.760","0.02K","0.16%"
"Sep 15, 2020","93.025","93.070","93.185","92.790","18.64K","-0.04%"
"Sep 14, 2020","93.060","93.335","93.340","92.865","24.01K","-0.30%"
"Sep 11, 2020","93.338","93.365","93.400","93.075","27.44K","0.02%"
"Sep 10, 2020","93.316","93.255","93.445","92.680","34.05K","0.08%"
"Sep 09, 2020","93.244","93.545","93.640","93.100","12.55K","-0.19%"
